FID,Join_Count,TARGET_FID,Fatalities,PedFatalit,BikeFatali,MVOFatalit,MN,YR,NODEID,nodeX,nodeY,STREET1,STREET2
683,1,683,1,1,0,0,4,2013,11743,976716.560700000030000,167259.479800000000000,82 STREET,4 AVENUE
684,1,684,1,1,0,0,4,2013,24140,997353.936699999960000,231844.214199999990000,ADAM C POWELL BOULEVARD,ST NICHOLAS AVENUE
685,1,685,1,0,0,1,4,2013,26338,1005296.108800000000000,175438.406699999990000,EAST 56 STREET,KINGS HIGHWAY
686,1,686,1,1,0,0,4,2013,24233,998910.797099999970000,236510.392200000000000,WEST 134 STREET,FREDERICK DOUGLASS BOULEVARD
687,1,687,1,1,0,0,4,2013,26476,1007389.529800000000000,173166.229499999990000,FOSTER AVENUE,EAST 83 STREET
688,1,688,1,1,0,0,4,2013,23528,995496.732399999980000,221369.753800000010000,EAST 78 STREET,LEXINGTON AVENUE
689,1,689,1,1,0,0,4,2013,46674,1016090.089500000000000,210347.289300000000000,WOODSIDE AVENUE,BROADWAY
690,1,690,1,0,0,1,4,2013,26327,1005082.411700000100000,174171.850899999990000,CLARENDON ROAD,KINGS HIGHWAY
691,1,691,1,1,0,0,4,2013,11738,976379.897899999980000,166179.987200000000000,86 STREET,4 AVENUE
692,1,692,1,0,0,1,4,2013,15968,988539.801100000040000,192861.275100000000000,FLATBUSH AVENUE EXTENSION,TILLARY STREET
693,1,693,1,1,0,0,4,2013,45459,1013172.677700000000000,205142.733100000010000,69 STREET,53 DRIVE
694,1,694,1,1,0,0,4,2013,51251,1027153.292100000000000,215863.751099999990000,126 STREET,35 AVENUE
695,1,695,1,0,1,0,5,2013,18773,994631.561200000000000,183976.713099999990000,WASHINGTON AVENUE,EASTERN PARKWAY
696,1,696,1,0,0,1,5,2013,41496,1002027.365700000000000,219316.250700000000000,31 DRIVE,VERNON BOULEVARD
697,1,697,1,1,0,0,5,2013,47882,1011526.050100000000000,247827.879099999990000,EAST 176 STREET,WEBSTER AVENUE
698,1,698,1,1,0,0,5,2013,31622,1024742.181800000000000,189488.332400000010000,ATLANTIC AVENUE,88 STREET
699,1,699,1,1,0,0,5,2013,46825,1018474.973200000000000,211969.060999999990000,ROOSEVELT AVENUE,90 STREET
700,1,700,1,1,0,0,5,2013,52565,1022808.205700000000000,241123.283200000010000,WHITE PLAINS ROAD,WATSON AVENUE
701,1,701,1,0,0,1,5,2013,29670,1017395.116400000100000,185863.231300000010000,LIBERTY AVENUE,BERRIMAN STREET
702,1,702,1,0,0,1,5,2013,38594,1057792.924799999900000,176303.657600000010000,255 STREET,CRAFT AVENUE
703,1,703,1,1,0,0,5,2013,46924,1019192.124000000000000,214333.708500000010000,94 STREET,34 AVENUE
704,1,704,1,0,0,1,5,2013,12658,981697.567799999960000,159954.658800000000000,BAY 14 STREET,BATH AVENUE
705,1,705,1,0,1,0,5,2013,12795,984648.801699999950000,158611.593900000010000,BAY 26 STREET,BENSON AVENUE
706,1,706,1,1,0,0,6,2013,61828,1053197.117300000000000,212735.942700000010000,CLOVERDALE BOULEVARD,HORACE HARDING EXPRESSWAY SR S
707,1,707,1,0,0,1,6,2013,26288,1004313.007100000000000,177549.094799999990000,LINDEN BOULEVARD,EAST 53 STREET
708,1,708,1,1,0,0,6,2013,20922,988543.370699999970000,207772.284600000010000,EAST 20 STREET,3 AVENUE
709,1,709,1,0,0,1,6,2013,54450,1026099.006199999900000,261375.489399999990000,EAST 225 STREET,EAST 226 DRIVE
710,1,710,1,1,0,0,6,2013,49668,1019524.013100000000000,265828.603899999990000,EAST 233 STREET,ONEIDA AVENUE
711,1,711,1,1,0,0,6,2013,48683,1011917.666100000000000,255535.583799999990000,WEST KINGSBRIDGE ROAD,AQUEDUCT AVENUE WEST
712,1,712,1,1,0,0,6,2013,48736,1012233.207800000000000,252362.554999999990000,EAST 184 STREET,GRAND CONCOURSE
713,1,713,1,0,0,1,6,2013,19607,995655.521500000030000,197787.731399999990000,HAVEMEYER STREET,WILLIAMSBURG BRIDGE ET S 5 ST
714,1,714,1,1,0,0,6,2013,24961,1002769.745800000000000,152759.233600000010000,BRAGG STREET,SHORE PARKWAY
715,1,715,1,0,1,0,6,2013,42492,1001127.790700000000000,232586.682800000010000,PARK AVENUE,EAST 125 STREET
716,1,716,1,0,0,1,6,2013,55884,1036073.074200000000000,218062.903499999990000,NORTHERN BOULEVARD,MURRAY STREET
717,1,717,1,0,0,1,6,2013,9434,954335.192000000040000,174368.074499999990000,RICHMOND TERRACE,SNUG HARBOR ROAD
718,1,718,1,0,1,0,6,2013,23748,998939.573300000050000,228642.307900000010000,EAST 108 STREET,PARK AVENUE
719,1,719,1,1,0,0,6,2013,54549,1027332.402700000000000,266080.033500000020000,PITMAN AVENUE,DE REIMER AVENUE
720,1,720,1,0,1,0,6,2013,12180,979537.903399999950000,170710.102900000000000,65 STREET,ERIK PLACE
721,1,721,1,1,0,0,6,2013,22798,994133.506799999970000,214848.897499999990000,1 AVENUE,EAST 54 STREET
722,1,722,1,1,0,0,6,2013,20786,987179.944900000000000,203846.403700000000000,2 AVENUE,EAST 4 STREET
723,1,723,1,1,0,0,6,2013,18838,995908.362199999970000,183617.727300000000000,FRANKLIN AVENUE,EASTERN PARKWAY
724,1,724,1,1,0,0,6,2013,26907,1004800.965800000000000,181823.022900000010000,EAST NEW YORK AVENUE,BUFFALO AVENUE
725,1,725,1,0,0,1,7,2013,59876,1048490.840699999900000,213821.189500000010000,212 STREET,50 AVENUE
726,1,726,1,0,0,1,7,2013,26505,1007684.545600000000000,176108.087100000000000,AVENUE B,EAST 91 STREET
727,1,727,1,0,0,1,7,2013,48282,1016486.781600000000000,243112.393400000000000,WEST FARMS ROAD,EAST 173 STREET
728,1,728,1,1,0,0,7,2013,19683,996967.933500000040000,196829.659199999990000,HOOPER STREET,BROADWAY
729,1,729,1,1,0,0,7,2013,18622,991375.376200000060000,186923.186599999990000,FLATBUSH AVENUE,ST MARKS AVENUE
730,1,730,1,1,0,0,7,2013,13663,988101.350600000010000,161271.995100000000000,BAY PARKWAY,73 STREET
731,1,731,1,1,0,0,7,2013,18248,995432.913599999970000,177854.540299999990000,FLATBUSH AVENUE,WOODRUFF AVENUE
732,1,732,1,1,0,0,7,2013,41563,1003679.809600000000000,218842.295000000010000,21 STREET,31 AVENUE
733,1,733,1,0,0,1,7,2013,17365,992446.938599999990000,166679.733600000010000,AVENUE J,OCEAN PARKWAY
734,1,734,1,1,0,0,7,2013,34809,1034798.226300000000000,196531.984300000010000,87 AVENUE,138 STREET
735,1,735,1,0,0,1,7,2013,32486,1025604.289299999900000,191151.495000000000000,89 AVENUE,WOODHAVEN BOULEVARD
736,1,736,1,1,0,0,7,2013,23761,999025.140699999990000,220669.525599999990000,EAST 82 STREET,EAST END AVENUE
737,1,737,1,0,0,1,7,2013,61272,1054491.576700000100000,207442.117999999990000,SPRINGFIELD BOULEVARD,UNION TURNPIKE
738,1,738,1,1,0,0,7,2013,53436,1021170.692900000000000,252474.808699999990000,CRUGER AVENUE,ASTOR AVENUE
739,1,739,1,1,0,0,7,2013,24841,1000629.838900000000000,156391.972400000000000,AVENUE W,NOSTRAND AVENUE
740,1,740,1,1,0,0,7,2013,36403,1043987.394900000000000,184019.819699999990000,132 AVENUE,ROCKAWAY BOULEVARD
741,1,741,1,1,0,0,7,2013,55286,1038298.725600000000000,206423.694800000000000,164 STREET,69 AVENUE
742,1,742,1,0,0,1,7,2013,53347,1020871.907400000000000,251395.168500000000000,WHITE PLAINS ROAD,PELHAM PARKWAY SOUTH
743,1,743,1,1,0,0,7,2013,21442,988268.830500000040000,211484.721400000010000,5 AVENUE,WEST 32 STREET
744,1,744,1,1,0,0,7,2013,22755,993633.442200000050000,216961.015900000000000,EAST 60 STREET,3 AVENUE
745,1,745,1,1,0,0,7,2013,44397,1003611.674500000000000,253372.612400000010000,BROADWAY,SHERMAN AVENUE
746,1,746,1,0,0,1,7,2013,39433,1058376.417700000100000,184810.648099999990000,241 STREET,MERRICK BOULEVARD
747,1,747,1,0,0,1,8,2013,12477,983432.114500000030000,148185.105900000000000,ATLANTIC AVENUE,SURF AVENUE
748,1,748,1,0,0,1,8,2013,23806,999740.972599999980000,224442.663999999990000,F D R DRIVE,FDR DRIVE NB ENTRANCE YORK AVE
749,1,749,1,1,0,0,8,2013,43460,1001427.927900000000000,244767.892100000000000,AMSTERDAM AVENUE,WEST 166 STREET
750,1,750,2,1,0,1,8,2013,41694,1006263.787300000000000,210117.818000000000000,QUEENS BOULEVARD,44 STREET
751,1,751,1,0,1,0,8,2013,31084,1026464.612400000000000,178420.736700000010000,160 AVENUE,84 STREET
752,1,752,1,0,0,1,8,2013,26204,1003786.876300000000000,174068.445500000000000,CLARENDON ROAD,UTICA AVENUE
753,1,753,1,1,0,0,8,2013,47259,1011681.217100000000000,234917.964299999990000,BRUCKNER BOULEVARD,AUSTIN PLACE
754,1,754,1,1,0,0,8,2013,39115,1054525.634700000100000,181409.933500000010000,LANSING AVENUE,230 PLACE
755,1,755,1,1,0,0,8,2013,20889,988733.885000000010000,202128.969500000010000,AVENUE B,CLINTON STREET
756,1,756,1,1,0,0,8,2013,38545,1056254.571500000100000,171381.755100000010000,1 STREET,ROCKAWAY BOULEVARD
757,1,757,1,0,0,1,8,2013,32360,1023303.319500000000000,196841.165100000010000,WOODHAVEN BOULEVARD,78 AVENUE
758,1,758,1,0,0,1,8,2013,48821,1013585.885500000000000,252171.925500000010000,EAST 187 STREET,WEBSTER AVENUE
759,1,759,1,0,0,1,8,2013,16210,992658.513000000040000,149260.015199999990000,WEST BRIGHTON AVENUE,WEST 1 STREET
760,1,760,1,0,0,1,8,2013,20520,984273.339799999960000,204118.473000000000000,WEST BROADWAY,WEST HOUSTON STREET
761,1,761,1,1,0,0,8,2013,46926,1019520.804400000000000,214380.086400000000000,JUNCTION BOULEVARD,34 AVENUE
762,1,762,1,1,0,0,8,2013,19861,998259.755099999950000,196137.958199999990000,BROADWAY,LYNCH STREET
763,1,763,1,0,0,1,8,2013,29462,1014821.958900000000000,187693.923199999990000,BARBEY STREET,JAMAICA AVENUE
764,1,764,1,0,0,1,8,2013,21191,984139.580300000030000,211708.658000000000000,9 AVENUE,WEST 25 STREET
765,1,765,1,1,0,0,8,2013,52076,1023617.282100000000000,238012.997800000010000,SEWARD AVENUE,WHITE PLAINS ROAD
766,1,766,1,1,0,0,8,2013,8237,957627.846200000030000,156411.952599999990000,NEWBERRY AVENUE,RICHMOND ROAD
767,1,767,1,1,0,0,8,2013,22614,991906.497100000040000,217000.149700000010000,MADISON AVENUE,EAST 57 STREET
768,1,768,1,0,0,1,8,2013,22149,996700.545599999950000,207118.299700000000000,EAGLE STREET,MANHATTAN AVENUE
769,1,769,1,1,0,0,8,2013,29066,1018239.993400000000000,173942.359800000010000,PENNSYLVANIA AVENUE,SEAVIEW AVENUE
770,1,770,1,0,0,1,8,2013,19697,996576.041300000040000,197074.986800000010000,KEAP STREET,BROADWAY
771,1,771,1,0,0,1,8,2013,26043,1000687.466500000000000,175895.426799999990000,EAST 39 STREET,SNYDER AVENUE
772,1,772,1,1,0,0,1,2013,20940,988861.191600000020000,209393.501900000000000,LEXINGTON AVENUE,EAST 26 STREET
773,1,773,1,1,0,0,1,2013,68917,1065194.635300000000000,212362.032700000010000,265 STREET,UNION TURNPIKE
774,1,774,1,1,0,0,1,2013,32388,1023157.381500000000000,199211.229300000010000,COOPER AVENUE,TROTTING COURSE LANE
775,1,775,1,1,0,0,1,2013,54463,1026071.112500000000000,263801.055500000020000,EAST 233 STREET,PAULDING AVENUE
776,1,776,1,0,0,1,1,2013,31402,1022787.087300000000000,184870.559799999990000,SOUTH CONDUIT AVENUE,RUBY STREET
777,1,777,1,1,0,0,1,2013,48752,1012700.552300000000000,253506.306000000010000,GRAND CONCOURSE,EAST FORDHAM ROAD
778,1,778,1,1,0,0,1,2013,24020,995794.074299999980000,236458.023500000010000,WEST 125 STREET,BROADWAY
779,1,779,1,1,0,0,1,2013,27962,1008918.486700000000000,194147.401099999990000,PALMETTO STREET,WYCKOFF AVENUE
780,1,780,1,1,0,0,1,2013,28036,1009677.070900000000000,194275.750300000010000,MADISON STREET,MYRTLE AVENUE
781,1,781,1,1,0,0,1,2013,21197,984639.490699999970000,212609.633899999990000,9 AVENUE,WEST 29 STREET
782,1,782,1,1,0,0,1,2013,22994,996671.504700000050000,217959.939799999990000,YORK AVENUE,EAST 69 STREET
783,1,783,1,0,1,0,1,2013,20927,988029.437999999970000,208946.189799999990000,EAST 23 STREET,PARK AVENUE SOUTH
784,1,784,1,1,0,0,1,2013,28888,1014493.036000000000000,174011.165500000000000,AVENUE K,EAST 105 STREET
785,1,785,1,1,0,0,1,2013,42863,1004367.888900000000000,237508.844900000000000,GRAND CONCOURSE,EAST 149 STREET
786,1,786,1,1,0,0,1,2013,13563,986170.832799999970000,163796.563499999990000,18 AVENUE,70 STREET
787,1,787,1,1,0,0,1,2013,55558,1032441.063700000100000,211128.258899999990000,MAIN STREET,57 ROAD
788,1,788,1,0,0,1,1,2013,26057,1000231.532700000000000,178238.161599999990000,EAST 38 STREET,CLARKSON AVENUE
789,1,789,1,1,0,0,1,2013,62895,1060163.582699999900000,210256.433200000000000,76 AVENUE,COMMONWEALTH BOULEVARD
790,1,790,1,1,0,0,1,2013,17403,993472.766599999970000,162286.117100000000000,AVENUE O,EAST 7 STREET
791,1,791,1,1,0,0,1,2013,26588,1008576.417200000000000,177607.496900000000000,LINDEN BOULEVARD,ROCKAWAY PARKWAY
792,1,792,1,0,0,1,1,2013,40231,1057273.568800000000000,193668.162900000000000,115 ROAD,222 STREET
793,1,793,1,1,0,0,1,2013,48219,1015260.563600000000000,246727.189300000000000,EAST TREMONT AVENUE,MAPES AVENUE
794,1,794,1,1,0,0,1,2013,26515,1007749.706300000000000,177638.523699999990000,EAST 95 STREET,LINDEN BOULEVARD
795,1,795,3,0,0,3,1,2013,16622,993456.168900000050000,157030.127299999990000,EAST 5 STREET,AVENUE U
796,1,796,1,1,0,0,1,2013,55647,1033147.433700000100000,217909.278499999990000,NORTHERN BOULEVARD,PARSONS BOULEVARD
797,1,797,1,0,0,1,2,2013,23612,996047.945199999960000,226906.917599999990000,97 ST TRANSVERSE,EAST DRIVE
798,1,798,1,1,0,0,2,2013,8273,958128.245499999960000,150009.294800000000000,JEFFERSON AVENUE,MASON AVENUE
799,1,799,1,0,0,1,2,2013,28598,1010857.419900000000000,171942.108299999990000,AVENUE J,REMSEN AVENUE
800,1,800,1,1,0,0,2,2013,36459,1044817.918600000000000,182944.372700000010000,137 AVENUE,ROCKAWAY BOULEVARD
801,1,801,1,1,0,0,2,2013,41931,1009041.432700000000000,217627.625499999990000,28 AVENUE,44 STREET
802,1,802,1,0,0,1,2,2013,24117,996683.915099999980000,238063.866799999990000,BROADWAY,WEST 135 STREET
803,1,803,1,1,0,0,2,2013,22519,990440.505699999980000,215405.064300000000000,WEST 49 STREET,5 AVENUE
804,1,804,1,1,0,0,2,2013,21353,986169.677900000010000,215373.748800000000000,9 AVENUE,WEST 41 STREET
805,1,805,1,1,0,0,2,2013,23224,999667.488499999980000,215031.610300000000000,40 AVENUE,10 STREET
806,1,806,1,1,0,0,2,2013,48841,1013463.080300000000000,254827.500900000010000,GRAND CONCOURSE,EAST KINGSBRIDGE ROAD
807,1,807,1,1,0,0,2,2013,21010,989428.663799999980000,209371.303699999990000,EAST 27 STREET,3 AVENUE
808,1,808,1,1,0,0,2,2013,32492,1025245.700800000000000,192030.577900000000000,JAMAICA AVENUE,WOODHAVEN BOULEVARD
809,1,809,1,1,0,0,2,2013,32251,1022396.287500000000000,191458.469500000010000,JAMAICA AVENUE,80 STREET
810,1,810,1,1,0,0,2,2013,42120,1002271.321900000000000,229535.905200000010000,1 AVENUE,EAST 117 STREET
811,1,811,1,0,0,1,2,2013,31352,1021331.049800000000000,188208.056000000010000,ATLANTIC AVENUE,ELDERT LANE
812,1,812,1,1,0,0,2,2013,14914,987380.997699999950000,183505.700300000000000,9 STREET,4 AVENUE
813,1,813,1,1,0,0,9,2013,44119,1007944.827300000000000,247098.772900000010000,CROSS BRONX EXPWY ET 2 A EB,JEROME AVENUE
814,1,814,1,1,0,0,9,2013,56193,1032521.683300000000000,224115.820799999990000,WHITESTONE EXPRESSWAY SR WEST,20 AVENUE
815,1,815,1,0,0,1,9,2013,36070,1046802.858800000000000,179425.833099999990000,OLD ROCKAWAY BOULEVARD,FARMERS BOULEVARD
816,1,816,1,0,0,1,9,2013,18493,999371.045500000010000,175787.585800000000000,EAST 34 STREET,SNYDER AVENUE
817,1,817,1,0,0,1,9,2013,12064,977022.757600000010000,170895.109000000000000,BAY RIDGE AVENUE,3 AVENUE
818,1,818,1,0,0,1,9,2013,46278,1011943.857700000100000,211058.662600000010000,ROOSEVELT AVENUE,64 STREET
819,1,819,1,1,0,0,9,2013,13286,982672.568800000010000,161186.047100000000000,BAY 14 STREET,86 STREET
820,1,820,1,1,0,0,9,2013,37030,1040143.193600000000000,195368.120100000000000,160 STREET,ARCHER AVENUE
821,1,821,1,1,0,0,9,2013,13800,980577.835700000050000,173285.753499999990000,55 STREET,5 AVENUE
822,1,822,1,1,0,0,9,2013,50385,1027497.920700000000000,202160.429100000010000,71 AVENUE,QUEENS BOULEVARD
823,1,823,1,1,0,0,9,2013,13302,982188.265600000040000,165269.811900000000000,BAY RIDGE PARKWAY,13 AVENUE
824,1,824,1,0,0,1,9,2013,21327,985733.081000000010000,219801.702500000010000,WEST 55 STREET,12 AVENUE
825,1,825,1,1,0,0,9,2013,40828,1003070.174900000000000,209854.695199999990000,33 STREET,47 AVENUE
826,1,826,1,1,0,0,9,2013,46197,1010967.039100000100000,213207.122800000010000,58 STREET,BROADWAY
827,1,827,1,0,0,1,9,2013,41572,1004713.049000000000000,210354.963200000000000,QUEENS BOULEVARD,39 STREET
828,1,828,2,0,0,2,9,2013,42385,1008971.682200000000000,224504.714799999990000,24 STREET,20 AVENUE
829,1,829,1,0,0,1,9,2013,49887,1021065.647200000000000,208847.180800000000000,JUNCTION BOULEVARD,CHRISTIE AVENUE
830,1,830,1,0,0,1,9,2013,39796,1052167.453999999900000,192090.505299999990000,LINDEN BOULEVARD,197 STREET
831,1,831,1,1,0,0,9,2013,41375,1001028.591100000000000,212748.478800000010000,27 STREET,QUEENS PLAZA NORTH
832,1,832,1,1,0,0,9,2013,34484,1031869.909700000000000,190963.021000000010000,97 AVENUE,117 STREET
833,1,833,1,0,0,1,9,2013,28722,1011357.638700000000000,178210.061300000000000,LINDEN BOULEVARD,CHRISTOPHER AVENUE
834,1,834,1,1,0,0,9,2013,44084,1007833.062400000100000,244417.777899999990000,GRAND CONCOURSE,MARCY PLACE
835,1,835,1,1,0,0,9,2013,49826,1020950.850499999900000,209517.550200000000000,50 AVENUE,JUNCTION BOULEVARD
836,1,836,1,1,0,0,9,2013,47627,1017508.144400000000000,239225.941200000000000,EVERGREEN AVENUE,BRUCKNER BOULEVARD
837,1,837,1,1,0,0,1,2012,5910,941660.693800000010000,161134.101700000000000,DR M L KING JR EP NB EN LOOP ROA,VICTORY BOULEVARD
838,1,838,1,1,0,0,1,2012,17491,994043.903999999980000,166025.604400000010000,AVENUE K,CONEY ISLAND AVENUE
839,1,839,1,0,0,1,1,2012,58540,1041395.267900000000000,201058.607400000010000,GRAND CENTRAL PARKWAY SR SOUTH,172 STREET
840,1,840,1,0,0,1,1,2012,24992,1002794.043900000000000,157918.767200000000000,GERRITSEN AVENUE,AVENUE V
841,1,841,1,1,0,0,1,2012,12946,987448.671399999990000,152988.679000000000000,CROPSEY AVENUE,BAY 48 STREET
842,1,842,1,1,0,0,1,2012,46461,1013676.957900000000000,211698.664599999990000,72 STREET,BROADWAY
843,1,843,1,1,0,0,1,2012,32432,1024372.963000000000000,195284.098000000000000,WOODHAVEN BOULEVARD,MYRTLE AVENUE
844,1,844,1,0,0,1,1,2012,54994,1034834.795500000000000,204515.309500000000000,72 AVENUE,150 STREET
845,1,845,1,0,0,1,1,2012,18959,997981.474799999970000,183331.376500000010000,NOSTRAND AVENUE,EASTERN PARKWAY
846,1,846,1,1,0,0,1,2012,19789,997118.740299999950000,198212.796200000010000,KEAP STREET,BORINQUEN PLACE
847,1,847,1,1,0,0,1,2012,42007,1000213.412600000000000,228834.994500000000000,EAST 111 STREET,3 AVENUE
848,1,848,1,1,0,0,1,2012,26965,1005404.294300000000000,181336.203299999990000,ROCKAWAY PARKWAY,RUTLAND ROAD
849,1,849,1,0,1,0,1,2012,29110,1010335.934700000000000,181998.396899999990000,BLAKE AVENUE,MOTHER GASTON BOULEVARD
850,1,850,1,1,0,0,1,2012,24904,1001237.459100000000000,154115.185600000000000,AVENUE Z,HARING STREET
851,1,851,1,1,0,0,1,2012,20859,988167.029199999990000,200688.040299999990000,DELANCEY STREET,CLINTON STREET
852,1,852,1,1,0,0,1,2012,20484,984641.072000000040000,200535.209500000000000,MULBERRY STREET,CANAL STREET
853,1,853,1,1,0,0,1,2012,48602,1010791.160200000000000,256238.176899999990000,WEST KINGSBRIDGE ROAD,SEDGWICK AVENUE
854,1,854,1,1,0,0,1,2012,25756,1005587.758500000000000,168499.536400000010000,FLATLANDS AVENUE,EAST 55 STREET
855,1,855,1,1,0,0,1,2012,7842,953080.919600000020000,151067.360300000000000,LINCOLN AVENUE,RICHMOND ROAD
856,1,856,1,0,0,1,2,2012,31651,1025055.697900000000000,184003.513899999990000,LINDEN BOULEVARD,SOUTH CONDUIT AVENUE
857,1,857,1,1,0,0,2,2012,55526,1031855.687599999900000,217647.766500000000000,NORTHERN BOULEVARD,UNION STREET
858,1,858,1,1,0,0,2,2012,46980,1010096.775100000000000,222262.045400000000000,21 AVENUE,35 STREET
859,1,859,1,1,0,0,2,2012,33935,1034393.464300000000000,185661.784900000000000,LEFFERTS BOULEVARD,ROCKAWAY BOULEVARD
860,1,860,1,1,0,0,2,2012,24163,997373.693899999950000,234664.307000000000000,WEST 125 STREET,ST NICHOLAS AVENUE
861,1,861,1,0,0,1,2,2012,28897,1014771.597700000000000,176526.572500000010000,FLATLANDS AVENUE,LOUISIANA AVENUE
862,1,862,1,1,0,0,2,2012,18339,997352.876999999980000,171592.968499999990000,FLATBUSH AVENUE,EAST 26 STREET
863,1,863,1,1,0,0,2,2012,24187,997072.621700000020000,238763.727600000010000,BROADWAY,WEST 138 STREET
864,1,864,1,1,0,0,2,2012,31892,1028444.864400000000000,180691.552100000000000,CROSS BAY BOULEVARD,157 AVENUE
865,1,865,1,1,0,0,2,2012,52080,1023332.289299999900000,239590.136700000000000,WHITE PLAINS ROAD,STORY AVENUE
866,1,866,1,1,0,0,2,2012,61272,1054491.576700000100000,207442.117999999990000,SPRINGFIELD BOULEVARD,UNION TURNPIKE
867,1,867,1,0,1,0,2,2012,9079,957173.066899999980000,163015.554899999990000,GRAND AVENUE,HOWARD AVENUE
868,1,868,1,1,0,0,2,2012,29838,1019699.071800000000000,188374.894300000010000,CRESCENT STREET,FULTON STREET
869,1,869,1,1,0,0,2,2012,49370,1010758.725800000000000,269686.899700000010000,RIVERDALE AVENUE,WEST 259 STREET
870,1,870,1,0,0,1,2,2012,48995,1015266.209900000000000,257032.292699999990000,GRAND CONCOURSE,BEDFORD PARK BOULEVARD
871,1,871,1,0,0,1,3,2012,31169,1029257.024800000000000,176427.748599999990000,CROSS BAY BOULEVARD,164 AVENUE
872,1,872,1,1,0,0,3,2012,20846,987138.668799999980000,209442.753700000000000,EAST 23 STREET,5 AVENUE
873,1,873,1,1,0,0,3,2012,14092,985683.770099999970000,170933.284799999990000,12 AVENUE,NEW UTRECHT AVENUE
874,1,874,1,1,0,0,3,2012,19917,999991.743099999960000,194864.479700000000000,BROADWAY,DEBEVOISE STREET
875,1,875,1,0,1,0,3,2012,13484,985694.426199999990000,163178.037900000000000,18 AVENUE,73 STREET
876,1,876,1,1,0,0,3,2012,52491,1021222.402099999900000,244460.940600000000000,ARCHER STREET,TAYLOR AVENUE
