FID,YR,NODEID,Lon,Lat,Injuries_COUNT,PedInjurie_COUNT,BikeInjuri_COUNT,MVOInjurie_COUNT,Injuries,PedInjurie,BikeInjuri,MVOInjurie
3019,2016,19850,-73.94937874,40.70215889,1,0,0,1,1,0,0,1
3020,2016,27239,-73.90892035,40.66255461,3,0,0,3,1,0,0,1
3021,2016,31865,-73.84408915,40.6825293,1,0,1,0,1,0,1,0
3022,2016,18956,-73.9532702,40.67000721,7,0,0,7,1,0,0,1
3023,2016,18854,-73.95856773,40.67904782,2,1,0,1,1,1,0,1
3024,2016,13988,-74.00150771,40.63978496,1,0,0,1,1,0,0,1
3025,2016,45365,-73.89895176,40.73699154,6,0,1,5,1,0,1,1
3026,2016,13288,-74.00772263,40.6131282,1,0,0,1,1,0,0,1
3027,2016,34233,-73.80426365,40.66761351,1,1,0,0,1,1,0,0
3028,2016,5846,-74.15675567,40.61636389,1,0,0,1,1,0,0,1
3029,2016,50185,-73.85135379,40.72257509,3,1,2,0,1,1,1,0
3030,2016,18470,-73.94650905,40.64010401,3,0,0,3,1,0,0,1
3031,2016,11838,-74.02165021,40.62244865,4,0,0,4,1,0,0,1
3032,2016,47629,-73.878902,40.82335775,4,0,0,4,1,0,0,1
3033,2016,26716,-73.94160932,40.67564318,1,0,1,0,1,0,1,0
3034,2016,19432,-73.96644646,40.71137813,2,2,0,0,1,1,0,0
3035,2016,47968,-73.8986579,40.84594881,1,1,0,0,1,1,0,0
3036,2016,26352,-73.92384859,40.65422101,4,0,0,4,1,0,0,1
3037,2016,4042,-74.17128737,40.64051793,2,1,0,1,1,1,0,1
3038,2016,14240,-73.98259781,40.63383628,3,1,1,1,1,1,1,1
3039,2016,12998,-73.98684763,40.60509724,5,0,0,5,1,0,0,1
3040,2016,14433,-74.00594965,40.68147097,1,0,0,1,1,0,0,1
3041,2016,23342,-73.97313391,40.78517015,3,0,1,2,1,0,1,1
3042,2016,53696,-73.85450805,40.87358094,3,0,1,2,1,0,1,1
3043,2016,20756,-73.98867047,40.71764959,3,1,1,1,1,1,1,1
3044,2016,61017,-73.75807995,40.72312945,1,0,0,1,1,0,0,1
3045,2016,14167,-73.9917997,40.65945788,1,0,1,0,1,0,1,0
3046,2016,16889,-73.95522691,40.58768521,1,1,0,0,1,1,0,0
3047,2016,49383,-73.90104319,40.88437066,3,1,0,2,1,1,0,1
3048,2016,43657,-73.92903174,40.83129243,4,0,0,4,1,0,0,1
3049,2016,30075,-73.89885412,40.70153775,1,1,0,0,1,1,0,0
3050,2016,23467,-73.96701559,40.79355697,3,2,0,1,1,1,0,1
3051,2016,31690,-73.85197865,40.68256421,1,1,0,0,1,1,0,0
3052,2016,2029,-74.19114098,40.52685998,2,1,0,1,1,1,0,1
3053,2016,19409,-73.9663249,40.7048306,1,1,0,0,1,1,0,0
3054,2016,27958,-73.91256833,40.70035835,1,0,0,1,1,0,0,1
3055,2016,26962,-73.92272843,40.66223123,2,0,0,2,1,0,0,1
3056,2016,41573,-73.92580343,40.74576391,4,0,0,4,1,0,0,1
3057,2016,48529,-73.87277205,40.83975128,2,0,0,2,1,0,0,1
3058,2016,55984,-73.80584005,40.76061539,2,2,0,0,1,1,0,0
3059,2016,43895,-73.92255836,40.83927156,1,0,0,1,1,0,0,1
3060,2016,49291,-73.87348328,40.87885559,5,2,0,3,1,1,0,1
3061,2016,48736,-73.89883815,40.85930731,10,3,0,7,1,1,0,1
3062,2016,63067,-73.71509807,40.75181175,1,0,0,1,1,0,0,1
3063,2016,28060,-73.90821718,40.70811527,1,0,0,1,1,0,0,1
3064,2016,54634,-73.83467419,40.88933148,1,0,1,0,1,0,1,0
3065,2016,31144,-73.83863663,40.65415604,5,1,0,4,1,1,0,1
3066,2016,51967,-73.86619866,40.81874525,2,0,0,2,1,0,0,1
3067,2016,29048,-73.87973336,40.65556306,8,0,0,8,1,0,0,1
3068,2016,49183,-73.8768271,40.87111903,3,1,1,1,1,1,1,1
3069,2016,58664,-73.79126919,40.73990615,1,0,0,1,1,0,0,1
3070,2016,24093,-73.9562589,40.81338943,20,12,3,5,1,1,1,1
3071,2016,22371,-73.94630348,40.71577913,3,0,1,2,1,0,1,1
3072,2016,29418,-73.89108551,40.66839009,2,0,0,2,1,0,0,1
3073,2016,11814,-74.02200367,40.61893868,1,0,0,1,1,0,0,1
3074,2016,22520,-73.97720027,40.75853793,1,1,0,0,1,1,0,0
3075,2016,41378,-73.93863716,40.7502588,1,0,1,0,1,0,1,0
3076,2016,14876,-73.99086664,40.6820583,1,0,1,0,1,0,1,0
3077,2016,42720,-73.93013223,40.80885599,1,1,0,0,1,1,0,0
3078,2016,52831,-73.85207006,40.8356253,1,0,1,0,1,0,1,0
3079,2016,56365,-73.81873216,40.77654673,1,1,0,0,1,1,0,0
3080,2016,52942,-73.84870086,40.83510318,4,0,0,4,1,0,0,1
3081,2016,28632,-73.90491832,40.64883257,1,0,0,1,1,0,0,1
3082,2016,20970,-73.97928008,40.72350534,4,3,1,0,1,1,1,0
3083,2016,47316,-73.89764528,40.81493478,2,1,1,0,1,1,1,0
3084,2016,59400,-73.78728735,40.7620948,1,0,0,1,1,0,0,1
3085,2016,62767,-73.71370156,40.73616012,10,1,1,8,1,1,1,1
3086,2016,56487,-73.81524057,40.79243795,4,0,0,4,1,0,0,1
3087,2016,44056,-73.91475988,40.82755623,1,1,0,0,1,1,0,0
3088,2016,19027,-73.94971437,40.68107006,2,0,0,2,1,0,0,1
3089,2016,27672,-73.9283385,40.70219164,2,0,1,1,1,0,1,1
3090,2016,44551,-73.91921432,40.8672749,1,0,1,0,1,0,1,0
3091,2016,52133,-73.85531109,40.80934065,7,0,0,7,1,0,0,1
3092,2016,26331,-73.9238198,40.64480537,4,0,0,4,1,0,0,1
3093,2016,21434,-73.98569571,40.74400764,1,1,0,0,1,1,0,0
3094,2016,55603,-73.82655842,40.77013708,1,0,1,0,1,0,1,0
3095,2016,55680,-73.81977819,40.75293689,2,2,0,0,1,1,0,0
3096,2016,50138,-73.85404813,40.73657655,2,0,0,2,1,0,0,1
3097,2016,18462,-73.94391311,40.6342367,3,0,1,2,1,0,1,1
3098,2016,38842,-73.75636239,40.67242924,1,1,0,0,1,1,0,0
3099,2016,18937,-73.95089293,40.66312576,1,0,1,0,1,0,1,0
3100,2016,2318,-74.17671052,40.52679727,4,0,0,4,1,0,0,1
3101,2016,59162,-73.79705142,40.76276569,1,1,0,0,1,1,0,0
3102,2016,47108,-73.88904,40.77091624,1,0,0,1,1,0,0,1
3103,2016,35322,-73.80228555,40.70273797,3,0,1,2,1,0,1,1
3104,2016,41772,-73.91763193,40.75385785,1,0,1,0,1,0,1,0
3105,2016,53550,-73.86137924,40.87133651,2,0,1,1,1,0,1,1
3106,2016,13448,-73.99973089,40.62770124,1,0,0,1,1,0,0,1
3107,2016,46755,-73.88020648,40.74802498,1,1,0,0,1,1,0,0
3108,2016,39925,-73.75029323,40.707553,1,0,0,1,1,0,0,1
3109,2016,40777,-73.93338007,40.74092115,1,0,0,1,1,0,0,1
3110,2016,8287,-74.09261597,40.58593981,6,3,0,3,1,1,0,1
3111,2016,44058,-73.9169058,40.82838949,1,1,0,0,1,1,0,0
3112,2016,43963,-73.91986089,40.83194723,3,0,0,3,1,0,0,1
3113,2016,61096,-73.75550822,40.72489421,4,1,0,3,1,1,0,1
3114,2016,55315,-73.80229768,40.72093561,2,0,0,2,1,0,0,1
3115,2016,20938,-73.98452637,40.74270704,1,0,1,0,1,0,1,0
3116,2016,15428,-74.00432857,40.70782349,7,0,1,6,1,0,1,1
3117,2016,6307,-74.14120357,40.6113051,6,0,0,6,1,0,0,1
3118,2016,20391,-74.00159654,40.72611888,1,1,0,0,1,1,0,0
3119,2016,2889,-74.18139492,40.56523798,2,0,0,2,1,0,0,1
3120,2016,38309,-73.74684073,40.60910912,1,0,0,1,1,0,0,1
3121,2016,31152,-73.83904552,40.65583164,1,0,0,1,1,0,0,1
3122,2016,34776,-73.817041,40.69638255,2,0,0,2,1,0,0,1
3123,2016,65198,-73.98463965,40.59355218,1,0,0,1,1,0,0,1
3124,2016,15833,-73.98830047,40.68986943,2,2,0,0,1,1,0,0
3125,2016,19823,-73.94876762,40.69317121,1,0,1,0,1,0,1,0
3126,2016,41919,-73.90709661,40.75544101,1,0,0,1,1,0,0,1
3127,2016,52851,-73.84984041,40.83895798,4,2,0,2,1,1,0,1
3128,2016,47290,-73.8997992,40.82405794,2,0,0,2,1,0,0,1
3129,2016,29572,-73.8827818,40.66802582,1,0,0,1,1,0,0,1
3130,2016,59163,-73.79610662,40.76279551,1,0,0,1,1,0,0,1
3131,2016,55024,-73.81636239,40.71602915,1,0,0,1,1,0,0,1
3132,2016,40314,-73.73226379,40.69662003,1,1,0,0,1,1,0,0
3133,2016,43368,-73.94163351,40.84343666,1,0,1,0,1,0,1,0
3134,2016,42421,-73.94112621,40.79929965,1,0,0,1,1,0,0,1
3135,2016,36639,-73.77611753,40.66784573,1,0,0,1,1,0,0,1
3136,2016,48981,-73.88690647,40.86722855,4,1,2,1,1,1,1,1
3137,2016,62826,-73.70974944,40.74118978,2,0,0,2,1,0,0,1
3138,2016,10430,-74.08382413,40.62325269,2,1,0,1,1,1,0,1
3139,2016,14144,-73.99153919,40.63558236,1,1,0,0,1,1,0,0
3140,2016,24990,-73.93486468,40.59904833,1,0,1,0,1,0,1,0
3141,2016,46461,-73.89379709,40.7476915,4,3,0,1,1,1,0,1
3142,2016,18560,-73.97574929,40.67869971,2,1,1,0,1,1,1,0
3143,2016,32624,-73.84281077,40.68987217,12,0,0,12,1,0,0,1
3144,2016,43207,-73.91351192,40.82480494,3,0,0,3,1,0,0,1
3145,2016,45507,-73.89410758,40.73831676,1,1,0,0,1,1,0,0
3146,2016,14827,-73.99108907,40.66358978,2,1,0,1,1,1,0,1
3147,2016,36715,-73.7706505,40.66402946,1,0,0,1,1,0,0,1
3148,2016,21083,-74.00702313,40.74889021,1,0,0,1,1,0,0,1
3149,2016,48711,-73.90226257,40.8801081,1,0,0,1,1,0,0,1
3150,2016,44349,-73.9327605,40.85650309,2,0,0,2,1,0,0,1
3151,2016,20490,-73.99984031,40.71919298,2,1,1,0,1,1,1,0
3152,2016,24848,-73.94231784,40.60268383,6,1,1,4,1,1,1,1
3153,2016,22998,-73.95695607,40.76649343,3,1,2,0,1,1,1,0
3154,2016,25503,-73.93867363,40.6298528,2,0,0,2,1,0,0,1
3155,2016,42178,-73.92512461,40.77195918,2,0,1,1,1,0,1,1
3156,2016,28522,-73.89834907,40.63109371,4,0,0,4,1,0,0,1
3157,2016,12583,-73.98451903,40.57530375,1,0,0,1,1,0,0,1
3158,2016,7080,-74.12347306,40.63713538,2,0,0,2,1,0,0,1
3159,2016,62755,-73.71576875,40.73349368,2,0,0,2,1,0,0,1
3160,2016,35133,-73.80728801,40.70806217,4,1,0,3,1,1,0,1
3161,2016,20248,-74.00478575,40.72362484,2,2,0,0,1,1,0,0
3162,2016,49056,-73.88442861,40.86680038,2,2,0,0,1,1,0,0
3163,2016,22138,-73.95437859,40.73090672,1,0,1,0,1,0,1,0
3164,2016,24094,-73.9557069,40.81414396,1,0,0,1,1,0,0,1
3165,2016,23255,-73.97872247,40.7724189,1,0,0,1,1,0,0,1
3166,2016,23089,-73.95185822,40.76944043,4,3,0,1,1,1,0,1
3167,2016,18267,-73.95743328,40.63679269,2,1,1,0,1,1,1,0
3168,2016,46584,-73.89191097,40.76571111,13,0,0,13,1,0,0,1
3169,2016,22091,-73.95703058,40.71648309,2,0,0,2,1,0,0,1
3170,2016,20664,-73.99142273,40.71741758,3,1,0,2,1,1,0,1
3171,2016,19216,-73.97445167,40.69627465,4,2,0,2,1,1,0,1
3172,2016,55714,-73.81943495,40.76513807,6,2,0,4,1,1,0,1
3173,2016,51995,-73.86083551,40.8163428,1,0,0,1,1,0,0,1
3174,2016,37392,-73.78320041,40.70069854,1,0,1,0,1,0,1,0
3175,2016,42527,-73.93907683,40.82163739,11,3,1,7,1,1,1,1
3176,2016,31446,-73.86076496,40.68475333,13,0,0,13,1,0,0,1
3177,2016,19081,-73.94374461,40.68250758,5,1,1,3,1,1,1,1
3178,2016,6538,-74.13323413,40.61237591,1,1,0,0,1,1,0,0
3179,2016,2637,-74.16423141,40.54330116,2,1,0,1,1,1,0,1
3180,2016,43783,-73.92610788,40.83662501,1,0,0,1,1,0,0,1
3181,2016,53606,-73.85773299,40.86547764,3,1,0,2,1,1,0,1
3182,2016,30826,-73.84414778,40.58150214,1,0,0,1,1,0,0,1
3183,2016,53895,-73.84335439,40.86521125,6,0,0,6,1,0,0,1
3184,2016,62483,-73.74277396,40.77511786,1,0,0,1,1,0,0,1
3185,2016,40109,-73.74146601,40.7084898,2,0,0,2,1,0,0,1
3186,2016,52073,-73.85726964,40.81777017,1,0,0,1,1,0,0,1
3187,2016,23587,-73.95448224,40.77813866,2,1,0,1,1,1,0,1
3188,2016,48999,-73.8864994,40.87468738,2,0,0,2,1,0,0,1
3189,2016,53928,-73.84299433,40.87448801,2,0,0,2,1,0,0,1
3190,2016,39371,-73.73693216,40.67492479,1,0,0,1,1,0,0,1
3191,2016,49805,-73.87040752,40.73733343,1,0,1,0,1,0,1,0
3192,2016,47511,-73.88871105,40.82518138,1,0,0,1,1,0,0,1
3193,2016,36974,-73.76348232,40.68587161,1,0,0,1,1,0,0,1
3194,2016,32363,-73.8582328,40.70559169,17,0,0,17,1,0,0,1
3195,2016,21431,-73.9880629,40.7697908,1,0,1,0,1,0,1,0
3196,2016,40692,-73.93628467,40.73499321,3,0,0,3,1,0,0,1
3197,2016,59472,-73.78281576,40.75666634,4,0,0,4,1,0,0,1
3198,2016,19028,-73.94986111,40.68180402,2,0,1,1,1,0,1,1
3199,2016,20057,-74.00837831,40.71658749,3,1,0,2,1,1,0,1
3200,2016,24020,-73.95829447,40.81569079,9,4,0,5,1,1,0,1
3201,2016,22930,-73.95931805,40.76749401,3,1,1,1,1,1,1,1
3202,2016,50083,-73.85614684,40.71902987,2,0,0,2,1,0,0,1
3203,2016,43357,-73.94063822,40.8398672,2,1,0,1,1,1,0,1
3204,2016,38732,-73.762486,40.67419498,1,0,0,1,1,0,0,1
3205,2016,21454,-73.98548819,40.75293518,3,0,1,2,1,0,1,1
3206,2016,18969,-73.95268709,40.67624509,4,0,1,3,1,0,1,1
3207,2016,37038,-73.79609009,40.70329414,13,1,0,12,1,1,0,1
3208,2016,55612,-73.82220913,40.743856,1,0,0,1,1,0,0,1
3209,2016,33577,-73.83058738,40.66050556,1,1,0,0,1,1,0,0
3210,2016,9270,-74.12182304,40.63917568,1,0,0,1,1,0,0,1
3211,2016,19763,-73.95379418,40.70610902,4,1,0,3,1,1,0,1
3212,2016,45580,-73.89138498,40.73450499,2,1,1,0,1,1,1,0
3213,2016,56591,-73.80921928,40.77747586,2,0,0,2,1,0,0,1
3214,2016,7681,-74.0919878,40.5704192,1,0,0,1,1,0,0,1
3215,2016,39999,-73.7480125,40.70475592,2,0,0,2,1,0,0,1
3216,2016,13136,-73.980711,40.5939974,1,1,0,0,1,1,0,0
3217,2016,46342,-73.90162631,40.76774914,2,0,0,2,1,0,0,1
3218,2016,16434,-73.97389008,40.59230442,4,0,0,4,1,0,0,1
3219,2016,41541,-73.92975052,40.75658058,3,0,0,3,1,0,0,1
3220,2016,17255,-73.97761642,40.63315364,3,1,1,1,1,1,1,1
3221,2016,42495,-73.93741853,40.80437468,20,8,0,12,1,1,0,1
3222,2016,13634,-73.99009356,40.62278895,1,0,1,0,1,0,1,0
3223,2016,21520,-73.97928686,40.7528005,6,0,2,4,1,0,1,1
3224,2016,16980,-73.95325196,40.58719508,2,2,0,0,1,1,0,0
3225,2016,14529,-74.00221991,40.67826032,2,0,0,2,1,0,0,1
3226,2016,42533,-73.93678723,40.82481125,2,1,1,0,1,1,1,0
3227,2016,54590,-73.8392055,40.88870222,1,1,0,0,1,1,0,0
3228,2016,58943,-73.77523387,40.72523753,1,0,0,1,1,0,0,1
3229,2016,25800,-73.92038944,40.62177696,1,0,0,1,1,0,0,1
3230,2016,51489,-73.83602374,40.7635895,3,0,0,3,1,0,0,1
3231,2016,27196,-73.9138465,40.6749081,4,1,1,2,1,1,1,1
3232,2016,50721,-73.86746337,40.75744154,5,1,0,4,1,1,0,1
3233,2016,42382,-73.91358828,40.78157751,1,1,0,0,1,1,0,0
3234,2016,48055,-73.8933731,40.84640119,10,2,0,8,1,1,0,1
3235,2016,59398,-73.78807524,40.76419949,2,0,0,2,1,0,0,1
3236,2016,29029,-73.87896384,40.64534414,2,0,0,2,1,0,0,1
3237,2016,21541,-73.98052789,40.7648435,3,3,0,0,1,1,0,0
3238,2016,13411,-74.0003975,40.61416567,1,1,0,0,1,1,0,0
3239,2016,27859,-73.91852593,40.71244819,3,0,1,2,1,0,1,1
3240,2016,14969,-73.98871156,40.68522462,1,0,0,1,1,0,0,1
3241,2016,25757,-73.92305538,40.62846698,1,1,0,0,1,1,0,0
3242,2016,53466,-73.86526483,40.86967443,2,1,1,0,1,1,1,0
3243,2016,20988,-73.9814991,40.7326186,2,0,1,1,1,0,1,1
3244,2016,7035,-74.1304438,40.63401626,2,0,1,1,1,0,1,1
3245,2016,59245,-73.79302551,40.76462119,2,0,0,2,1,0,0,1
3246,2016,46786,-73.87952733,40.75991726,2,0,0,2,1,0,0,1
3247,2016,48133,-73.89133402,40.84746958,2,1,0,1,1,1,0,1
3248,2016,53990,-73.84156545,40.86976084,4,0,0,4,1,0,0,1
3249,2016,44416,-73.92872643,40.86674143,2,0,0,2,1,0,0,1
3250,2016,11707,-74.02870036,40.61562998,2,0,2,0,1,0,1,0
3251,2016,17179,-73.94609624,40.60226969,5,1,0,4,1,1,0,1
3252,2016,41587,-73.92790807,40.7520508,1,0,1,0,1,0,1,0
3253,2016,15996,-73.98311794,40.69754204,1,0,0,1,1,0,0,1
3254,2016,26442,-73.92136541,40.65634415,7,1,0,6,1,1,0,1
3255,2016,27991,-73.9134922,40.71489111,1,0,1,0,1,0,1,0
3256,2016,26044,-73.93983368,40.64951174,2,0,0,2,1,0,0,1
3257,2016,3328,-74.18783491,40.60211228,1,0,0,1,1,0,0,1
3258,2016,36085,-73.768778,40.65694559,6,0,0,6,1,0,0,1
3259,2016,19051,-73.94538173,40.66509942,3,1,0,2,1,1,0,1
3260,2016,47927,-73.89717221,40.83036883,1,1,0,0,1,1,0,0
3261,2016,42789,-73.92883864,40.82001657,1,0,0,1,1,0,0,1
3262,2016,2477,-74.16727656,40.52689597,1,0,0,1,1,0,0,1
3263,2016,34104,-73.81084577,40.67750884,1,0,0,1,1,0,0,1
3264,2016,39315,-73.73515665,40.66236093,2,0,0,2,1,0,0,1
3265,2016,45431,-73.89467833,40.7249988,2,0,0,2,1,0,0,1
3266,2016,17814,-73.94497031,40.62210451,1,1,0,0,1,1,0,0
3267,2016,17680,-73.95215703,40.60892135,3,0,0,3,1,0,0,1
3268,2016,5164,-74.12975602,40.55503262,1,0,0,1,1,0,0,1
3269,2016,11802,-74.02263792,40.62948628,2,0,0,2,1,0,0,1
3270,2016,34994,-73.81278211,40.70003174,1,0,0,1,1,0,0,1
3271,2016,24031,-73.96035729,40.81795912,8,1,0,7,1,1,0,1
3272,2016,38708,-73.75921727,40.66371091,2,0,0,2,1,0,0,1
3273,2016,45181,-73.90548327,40.74162173,2,0,0,2,1,0,0,1
3274,2016,24242,-73.94992194,40.82207231,2,0,0,2,1,0,0,1
3275,2016,21370,-73.9923497,40.76900497,4,1,0,3,1,1,0,1
3276,2016,32107,-73.8381585,40.68649656,4,0,0,4,1,0,0,1
3277,2016,24203,-73.94968015,40.80202338,8,6,1,1,1,1,1,1
3278,2016,38811,-73.75693034,40.66550419,2,0,0,2,1,0,0,1
3279,2016,31359,-73.8638536,40.68388279,2,0,0,2,1,0,0,1
3280,2016,34566,-73.82768418,40.6894748,1,0,0,1,1,0,0,1
3281,2016,25539,-73.93538015,40.62121557,7,1,0,6,1,1,0,1
3282,2016,104473,-73.84488535,40.84789848,5,2,0,3,1,1,0,1
3283,2016,46110,-73.87141996,40.73156248,1,0,1,0,1,0,1,0
3284,2016,27174,-73.91101835,40.66702659,5,2,0,3,1,1,0,1
3285,2016,18500,-73.94667414,40.65094812,5,2,1,2,1,1,1,1
3286,2016,47473,-73.88723297,40.81005253,2,0,0,2,1,0,0,1
3287,2016,27776,-73.92248242,40.70933249,1,0,0,1,1,0,0,1
3288,2016,39912,-73.74925014,40.70292801,6,1,0,5,1,1,0,1
3289,2016,53434,-73.86467028,40.85790524,1,1,0,0,1,1,0,0
3290,2016,17882,-73.97633536,40.64772614,1,0,0,1,1,0,0,1
3291,2016,55556,-73.82714919,40.74678901,1,0,0,1,1,0,0,1
3292,2016,31980,-73.84152144,40.67727943,1,1,0,0,1,1,0,0
3293,2016,15647,-73.99397811,40.69546296,1,0,1,0,1,0,1,0
3294,2016,55280,-73.80516487,40.73045568,1,1,0,0,1,1,0,0
3295,2016,44043,-73.91753305,40.82725012,1,1,0,0,1,1,0,0
3296,2016,53607,-73.85679263,40.86545992,1,0,0,1,1,0,0,1
3297,2016,55828,-73.81161755,40.74766484,1,1,0,0,1,1,0,0
3298,2016,46369,-73.89969248,40.74895557,5,1,1,3,1,1,1,1
3299,2016,15701,-73.99680607,40.71503696,3,1,1,1,1,1,1,1
3300,2016,26078,-73.9382545,40.64389644,4,0,0,4,1,0,0,1
3301,2016,48386,-73.87937679,40.84095248,1,1,0,0,1,1,0,0
3302,2016,18331,-73.95246781,40.63594232,2,0,0,2,1,0,0,1
3303,2016,13618,-73.98985153,40.61613013,1,0,0,1,1,0,0,1
3304,2016,47261,-73.90144085,40.81289668,1,0,0,1,1,0,0,1
3305,2016,18455,-73.94767623,40.66029732,2,0,0,2,1,0,0,1
3306,2016,27089,-73.91804607,40.68721325,1,0,0,1,1,0,0,1
3307,2016,19947,-73.9454748,40.71074038,2,0,2,0,1,0,1,0
3308,2016,32009,-73.83988219,40.68791671,4,0,1,3,1,0,1,1
3309,2016,62646,-73.72204227,40.7250126,2,0,0,2,1,0,0,1
3310,2016,60085,-73.79684637,40.78628762,1,0,0,1,1,0,0,1
3311,2016,48739,-73.89818245,40.85908368,9,0,0,9,1,0,0,1
3312,2016,6534,-74.13231135,40.61025765,3,0,0,3,1,0,0,1
3313,2016,55622,-73.82131898,40.74875818,1,1,0,0,1,1,0,0
3314,2016,23595,-73.9539837,40.77882211,5,4,0,1,1,1,0,1
3315,2016,34977,-73.81141165,40.69409604,13,0,0,13,1,0,0,1
3316,2016,48628,-73.90579323,40.87941852,2,1,0,1,1,1,0,1
3317,2016,18783,-73.96313778,40.6745725,1,0,0,1,1,0,0,1
3318,2016,12191,-74.0173511,40.63834115,2,0,0,2,1,0,0,1
3319,2016,19880,-73.94937232,40.71406688,3,0,2,1,1,0,1,1
3320,2016,12798,-73.99899604,40.6050557,2,0,1,1,1,0,1,1
3321,2016,29674,-73.87835369,40.67579018,8,0,0,8,1,0,0,1
3322,2016,21116,-74.00492684,40.75702256,3,0,0,3,1,0,0,1
3323,2016,23782,-73.9452544,40.77848598,1,1,0,0,1,1,0,0
3324,2016,7422,-74.11026953,40.56033409,2,0,0,2,1,0,0,1
3325,2016,24178,-73.95035019,40.81315939,1,1,0,0,1,1,0,0
3326,2016,37572,-73.77582076,40.70537391,3,1,0,2,1,1,0,1
3327,2016,31523,-73.85977463,40.68035071,1,1,0,0,1,1,0,0
3328,2016,18384,-73.9529592,40.6552493,1,1,0,0,1,1,0,0
3329,2016,16547,-73.96594487,40.5806891,3,2,0,1,1,1,0,1
3330,2016,20720,-73.99240764,40.73059121,1,0,1,0,1,0,1,0
3331,2016,14414,-74.00476404,40.67670957,1,0,1,0,1,0,1,0
3332,2016,43452,-73.93849197,40.8338438,2,0,0,2,1,0,0,1
3333,2016,23001,-73.9542481,40.76616536,2,1,0,1,1,1,0,1
3334,2016,20243,-74.00530713,40.72172632,1,0,1,0,1,0,1,0
3335,2016,22743,-73.96715254,40.7567652,6,3,0,3,1,1,0,1
3336,2016,18081,-73.96594078,40.64420089,11,0,0,11,1,0,0,1
3337,2016,20898,-73.98573842,40.72697456,2,1,0,1,1,1,0,1
3338,2016,55969,-73.80581867,40.75383831,5,0,0,5,1,0,0,1
3339,2016,21503,-73.98134069,40.74707866,7,0,1,6,1,0,1,1
3340,2016,47217,-73.90442612,40.81527211,2,1,0,1,1,1,0,1
3341,2016,3029,-74.17159095,40.55885354,3,0,0,3,1,0,0,1
3342,2016,24264,-73.9459679,40.80134239,2,2,0,0,1,1,0,0
3343,2016,37799,-73.7645259,40.69555607,2,0,0,2,1,0,0,1
3344,2016,45754,-73.88430063,40.72556928,1,0,0,1,1,0,0,1
3345,2016,24299,-73.9464029,40.82057204,2,0,0,2,1,0,0,1
3346,2016,21751,-73.98066591,40.78502704,1,1,0,0,1,1,0,0
3347,2016,21461,-73.98362433,40.75551635,1,0,0,1,1,0,0,1
3348,2016,17399,-73.96768636,40.60941779,15,5,0,10,1,1,0,1
3349,2016,22642,-73.97165741,40.74630369,3,3,0,0,1,1,0,0
3350,2016,30155,-73.89335368,40.6971675,1,0,0,1,1,0,0,1
3351,2016,49018,-73.88362829,40.85390908,5,0,0,5,1,0,0,1
3352,2016,9512,-74.09535677,40.64271644,1,1,0,0,1,1,0,0
3353,2016,13909,-74.00616927,40.6353035,4,1,0,3,1,1,0,1
3354,2016,26238,-73.92861284,40.63518765,3,0,0,3,1,0,0,1
3355,2016,50813,-73.86722894,40.76121159,1,1,0,0,1,1,0,0
3356,2016,8976,-74.10080253,40.61011004,3,0,0,3,1,0,0,1
3357,2016,20563,-73.99828702,40.74046982,2,0,1,1,1,0,1,1
3358,2016,36311,-73.79129822,40.66697079,2,0,0,2,1,0,0,1
3359,2016,11787,-74.02297788,40.6214314,1,0,0,1,1,0,0,1
3360,2016,45714,-73.88638411,40.73847381,1,0,1,0,1,0,1,0
3361,2016,10161,-74.0628627,40.59529839,3,3,0,0,1,1,0,0
3362,2016,54258,-73.85812726,40.89204384,2,0,1,1,1,0,1,1
3363,2016,42529,-73.93622694,40.82043825,11,2,5,4,1,1,1,1
3364,2016,15958,-73.98434094,40.69212125,1,1,0,0,1,1,0,0
3365,2016,27326,-73.94193079,40.70072523,13,8,0,5,1,1,0,1
3366,2016,26216,-73.93020593,40.65010867,16,3,0,13,1,1,0,1
3367,2016,38071,-73.75058206,40.60062993,2,0,0,2,1,0,0,1
3368,2016,22468,-73.976758,40.74347255,1,1,0,0,1,1,0,0
3369,2016,24983,-73.93536881,40.59654155,1,0,0,1,1,0,0,1
3370,2016,47856,-73.901118,40.84159874,1,0,0,1,1,0,0,1
3371,2016,15842,-73.98818594,40.69227702,2,0,1,1,1,0,1,1
3372,2016,49096,-73.88207065,40.87918172,1,0,1,0,1,0,1,0
3373,2016,23004,-73.95550171,40.76848474,1,0,0,1,1,0,0,1
3374,2016,59730,-73.77468727,40.76879214,1,1,0,0,1,1,0,0
3375,2016,20804,-73.9886129,40.73132258,3,2,1,0,1,1,1,0
3376,2016,61431,-73.73548337,40.71634419,1,1,0,0,1,1,0,0
3377,2016,18343,-73.95116311,40.63844818,5,1,0,4,1,1,0,1
3378,2016,13799,-74.0138139,40.64174525,2,0,2,0,1,0,1,0
3379,2016,12953,-73.98798154,40.58597582,2,1,0,1,1,1,0,1
3380,2016,27928,-73.91569882,40.71348529,2,0,2,0,1,0,1,0
3381,2016,6682,-74.12798141,40.61923358,1,0,0,1,1,0,0,1
3382,2016,61673,-73.76030545,40.76168406,2,2,0,0,1,1,0,0
3383,2016,26970,-73.92165572,40.66384357,1,1,0,0,1,1,0,0
3384,2016,14189,-73.9873258,40.64307484,3,0,3,0,1,0,1,0
