FID,MN,YR,NODEID,Lon,Lat,Injuries_COUNT,PedInjurie_COUNT,BikeInjuri_COUNT,MVOInjurie_COUNT,Injuries,PedInjurie,BikeInjuri,MVOInjurie
218711,1,2016,47908,-73.90069387,40.85025307,1,1,0,0,1,1,0,0
42587,7,2016,47909,-73.90001148,40.85252067,1,0,0,1,1,0,0,1
84883,5,2016,47909,-73.90001148,40.85252067,1,0,0,1,1,0,0,1
106069,4,2016,47909,-73.90001148,40.85252067,1,0,0,1,1,0,0,1
218351,1,2016,47910,-73.89912145,40.82569692,1,0,0,1,1,0,0,1
22709,8,2016,47912,-73.89844158,40.82634936,4,0,0,4,1,0,0,1
143613,2,2016,47912,-73.89844158,40.82634936,1,0,0,1,1,0,0,1
178777,11,2016,47912,-73.89844158,40.82634936,1,0,0,1,1,0,0,1
198305,10,2016,47912,-73.89844158,40.82634936,1,0,0,1,1,0,0,1
104355,4,2016,47913,-73.89820469,40.82788911,1,1,0,0,1,1,0,0
141815,2,2016,47913,-73.89820469,40.82788911,1,0,0,1,1,0,0,1
176954,11,2016,47913,-73.89820469,40.82788911,4,0,0,4,1,0,0,1
1923,9,2016,47914,-73.89721065,40.82605905,1,0,0,1,1,0,0,1
42528,7,2016,47914,-73.89721065,40.82605905,1,1,0,0,1,1,0,0
218874,1,2016,47914,-73.89721065,40.82605905,3,0,0,3,1,0,0,1
62247,6,2016,47919,-73.89973112,40.83080601,1,0,0,1,1,0,0,1
83561,5,2016,47919,-73.89973112,40.83080601,1,1,0,0,1,1,0,0
178050,11,2016,47921,-73.89879391,40.83010465,1,1,0,0,1,1,0,0
141566,2,2016,47926,-73.89756959,40.829423,1,1,0,0,1,1,0,0
196235,10,2016,47926,-73.89756959,40.829423,1,0,0,1,1,0,0,1
217286,1,2016,47926,-73.89756959,40.829423,2,0,0,2,1,0,0,1
177027,11,2016,47927,-73.89717221,40.83036883,1,1,0,0,1,1,0,0
106028,4,2016,47931,-73.89902042,40.83200125,2,0,0,2,1,0,0,1
124896,3,2016,47931,-73.89902042,40.83200125,1,0,0,1,1,0,0,1
159000,12,2016,47931,-73.89902042,40.83200125,1,0,0,1,1,0,0,1
142039,2,2016,47934,-73.89801212,40.83273438,1,1,0,0,1,1,0,0
157847,12,2016,47934,-73.89801212,40.83273438,2,0,0,2,1,0,0,1
62354,6,2016,47937,-73.89647296,40.83304757,1,1,0,0,1,1,0,0
158035,12,2016,47937,-73.89647296,40.83304757,1,1,0,0,1,1,0,0
21457,8,2016,47938,-73.89675382,40.83332161,1,0,0,1,1,0,0,1
83834,5,2016,47938,-73.89675382,40.83332161,1,1,0,0,1,1,0,0
1015,9,2016,47939,-73.896302,40.83354322,1,0,1,0,1,0,1,0
177540,11,2016,47939,-73.896302,40.83354322,2,1,0,1,1,1,0,1
218069,1,2016,47939,-73.896302,40.83354322,1,1,0,0,1,1,0,0
84253,5,2016,47941,-73.89899878,40.83389137,1,0,0,1,1,0,0,1
83574,5,2016,47946,-73.89696589,40.83434215,1,0,0,1,1,0,0,1
105631,4,2016,47948,-73.89772851,40.83648073,3,0,0,3,1,0,0,1
218568,1,2016,47948,-73.89772851,40.83648073,3,0,0,3,1,0,0,1
40927,7,2016,47950,-73.89917366,40.84096941,1,0,0,1,1,0,0,1
63613,6,2016,47951,-73.89826966,40.84067995,1,0,0,1,1,0,0,1
176608,11,2016,47956,-73.89856142,40.84411587,1,0,0,1,1,0,0,1
62183,6,2016,47957,-73.89835035,40.84234721,1,1,0,0,1,1,0,0
104693,4,2016,47957,-73.89835035,40.84234721,1,1,0,0,1,1,0,0
83289,5,2016,47958,-73.89839184,40.84442177,1,0,1,0,1,0,1,0
1080,9,2016,47959,-73.89761157,40.84381043,1,0,0,1,1,0,0,1
21528,8,2016,47959,-73.89761157,40.84381043,2,0,0,2,1,0,0,1
84268,5,2016,47960,-73.89749112,40.84206709,2,0,0,2,1,0,0,1
1209,9,2016,47961,-73.89751787,40.84399725,4,0,0,4,1,0,0,1
21669,8,2016,47961,-73.89751787,40.84399725,4,0,0,4,1,0,0,1
41871,7,2016,47961,-73.89751787,40.84399725,2,0,0,2,1,0,0,1
84086,5,2016,47961,-73.89751787,40.84399725,5,0,0,5,1,0,0,1
82789,5,2016,47962,-73.89666162,40.84352461,1,0,0,1,1,0,0,1
123340,3,2016,47964,-73.89934758,40.84473793,1,1,0,0,1,1,0,0
1327,9,2016,47967,-73.89931227,40.84728261,1,0,1,0,1,0,1,0
84225,5,2016,47967,-73.89931227,40.84728261,1,0,1,0,1,0,1,0
217568,1,2016,47968,-73.8986579,40.84594881,1,1,0,0,1,1,0,0
2279,9,2016,47969,-73.89806071,40.847028,1,0,1,0,1,0,1,0
22711,8,2016,47969,-73.89806071,40.847028,1,0,0,1,1,0,0,1
1339,9,2016,47971,-73.8977025,40.84564214,1,0,0,1,1,0,0,1
62823,6,2016,47971,-73.8977025,40.84564214,2,0,0,2,1,0,0,1
217367,1,2016,47972,-73.89704292,40.84682778,5,0,0,5,1,0,0,1
1299,9,2016,47975,-73.89617713,40.84665832,3,2,0,1,1,1,0,1
21771,8,2016,47975,-73.89617713,40.84665832,2,0,0,2,1,0,0,1
62794,6,2016,47975,-73.89617713,40.84665832,1,1,0,0,1,1,0,0
142666,2,2016,47975,-73.89617713,40.84665832,1,1,0,0,1,1,0,0
158434,12,2016,47975,-73.89617713,40.84665832,1,0,0,1,1,0,0,1
20742,8,2016,47980,-73.89887483,40.84881118,1,0,0,1,1,0,0,1
953,9,2016,47984,-73.89734227,40.8483152,1,0,0,1,1,0,0,1
402,9,2016,47987,-73.89930727,40.85045752,1,0,0,1,1,0,0,1
61895,6,2016,47987,-73.89930727,40.85045752,1,1,0,0,1,1,0,0
124844,3,2016,47988,-73.8992717,40.85224936,1,1,0,0,1,1,0,0
1682,9,2016,47989,-73.89836536,40.85191326,2,0,0,2,1,0,0,1
22129,8,2016,47989,-73.89836536,40.85191326,1,1,0,0,1,1,0,0
63150,6,2016,47989,-73.89836536,40.85191326,1,0,0,1,1,0,0,1
84604,5,2016,47989,-73.89836536,40.85191326,1,1,0,0,1,1,0,0
124636,3,2016,47989,-73.89836536,40.85191326,3,1,0,2,1,1,0,1
143022,2,2016,47989,-73.89836536,40.85191326,2,1,0,1,1,1,0,1
158784,12,2016,47989,-73.89836536,40.85191326,1,0,0,1,1,0,0,1
197730,10,2016,47989,-73.89836536,40.85191326,1,0,1,0,1,0,1,0
105098,4,2016,47993,-73.89708707,40.85196828,1,0,0,1,1,0,0,1
124006,3,2016,47993,-73.89708707,40.85196828,1,1,0,0,1,1,0,0
83735,5,2016,47996,-73.89662447,40.85278759,1,0,0,1,1,0,0,1
42392,7,2016,48002,-73.89386719,40.82651497,4,0,0,4,1,0,0,1
84686,5,2016,48002,-73.89386719,40.82651497,1,0,1,0,1,0,1,0
178579,11,2016,48003,-73.89385454,40.82734004,1,1,0,0,1,1,0,0
219046,1,2016,48003,-73.89385454,40.82734004,1,0,0,1,1,0,0,1
901,9,2016,48004,-73.89293226,40.82678704,1,0,0,1,1,0,0,1
123822,3,2016,48004,-73.89293226,40.82678704,2,1,0,1,1,1,0,1
159062,12,2016,48005,-73.89545976,40.82986913,2,0,0,2,1,0,0,1
197712,10,2016,48011,-73.89426958,40.8292114,1,1,0,0,1,1,0,0
197482,10,2016,48014,-73.89336042,40.83015253,1,1,0,0,1,1,0,0
62952,6,2016,48016,-73.89288558,40.83014757,2,0,0,2,1,0,0,1
41685,7,2016,48018,-73.89512501,40.83319834,2,0,0,2,1,0,0,1
21481,8,2016,48024,-73.89312774,40.8334215,1,0,0,1,1,0,0,1
105072,4,2016,48024,-73.89312774,40.8334215,1,0,0,1,1,0,0,1
84397,5,2016,48028,-73.89513915,40.8354295,1,1,0,0,1,1,0,0
20719,8,2016,48029,-73.89452843,40.83451498,1,0,0,1,1,0,0,1
41053,7,2016,48030,-73.89412362,40.83491759,1,0,0,1,1,0,0,1
157585,12,2016,48030,-73.89412362,40.83491759,1,0,0,1,1,0,0,1
21356,8,2016,48032,-73.8929971,40.83564299,3,0,0,3,1,0,0,1
142691,2,2016,48043,-73.8941015,40.8421903,1,0,0,1,1,0,0,1
197393,10,2016,48043,-73.8941015,40.8421903,1,1,0,0,1,1,0,0
143109,2,2016,48045,-73.89347398,40.84286199,2,2,0,0,1,1,0,0
42711,7,2016,48050,-73.89248388,40.84382408,1,1,0,0,1,1,0,0
143415,2,2016,48050,-73.89248388,40.84382408,2,2,0,0,1,1,0,0
1869,9,2016,48052,-73.89433599,40.84648668,1,0,0,1,1,0,0,1
22310,8,2016,48052,-73.89433599,40.84648668,1,1,0,0,1,1,0,0
197893,10,2016,48052,-73.89433599,40.84648668,1,0,0,1,1,0,0,1
218833,1,2016,48052,-73.89433599,40.84648668,1,1,0,0,1,1,0,0
125136,3,2016,48053,-73.89398468,40.84470396,1,1,0,0,1,1,0,0
490,9,2016,48055,-73.8933731,40.84640119,1,0,0,1,1,0,0,1
41164,7,2016,48055,-73.8933731,40.84640119,1,1,0,0,1,1,0,0
61987,6,2016,48055,-73.8933731,40.84640119,2,0,0,2,1,0,0,1
83263,5,2016,48055,-73.8933731,40.84640119,2,0,0,2,1,0,0,1
104441,4,2016,48055,-73.8933731,40.84640119,1,0,0,1,1,0,0,1
123396,3,2016,48055,-73.8933731,40.84640119,2,0,0,2,1,0,0,1
196550,10,2016,48055,-73.8933731,40.84640119,1,1,0,0,1,1,0,0
41267,7,2016,48057,-73.89303982,40.84697055,2,0,0,2,1,0,0,1
1895,9,2016,48059,-73.89557756,40.84785464,1,0,0,1,1,0,0,1
197917,10,2016,48059,-73.89557756,40.84785464,2,0,0,2,1,0,0,1
1031,9,2016,48060,-73.89473127,40.84756314,1,1,0,0,1,1,0,0
142453,2,2016,48063,-73.89320217,40.84838942,1,0,1,0,1,0,1,0
83583,5,2016,48064,-73.8955635,40.8514695,1,0,1,0,1,0,1,0
142170,2,2016,48064,-73.8955635,40.8514695,1,0,0,1,1,0,0,1
210,9,2016,48066,-73.89478765,40.85108167,1,0,0,1,1,0,0,1
61692,6,2016,48066,-73.89478765,40.85108167,1,1,0,0,1,1,0,0
104124,4,2016,48066,-73.89478765,40.85108167,1,0,0,1,1,0,0,1
145,9,2016,48068,-73.89407259,40.85071319,1,0,1,0,1,0,1,0
20570,8,2016,48068,-73.89407259,40.85071319,4,0,0,4,1,0,0,1
61618,6,2016,48068,-73.89407259,40.85071319,1,1,0,0,1,1,0,0
41019,7,2016,48071,-73.89313845,40.85024687,1,0,0,1,1,0,0,1
41312,7,2016,48074,-73.89191272,40.82679445,1,0,0,1,1,0,0,1
104628,4,2016,48074,-73.89191272,40.82679445,1,0,0,1,1,0,0,1
2020,9,2016,48075,-73.89066296,40.82530653,1,1,0,0,1,1,0,0
22442,8,2016,48075,-73.89066296,40.82530653,1,1,0,0,1,1,0,0
124986,3,2016,48075,-73.89066296,40.82530653,3,0,0,3,1,0,0,1
159083,12,2016,48075,-73.89066296,40.82530653,1,1,0,0,1,1,0,0
198058,10,2016,48075,-73.89066296,40.82530653,1,1,0,0,1,1,0,0
61695,6,2016,48076,-73.89089487,40.82570523,1,0,1,0,1,0,1,0
20591,8,2016,48077,-73.8909056,40.82678778,2,0,0,2,1,0,0,1
105925,4,2016,48078,-73.88997943,40.82680999,1,0,0,1,1,0,0,1
124795,3,2016,48078,-73.88997943,40.82680999,1,1,0,0,1,1,0,0
143184,2,2016,48078,-73.88997943,40.82680999,1,1,0,0,1,1,0,0
1212,9,2016,48079,-73.88971081,40.82579964,1,1,0,0,1,1,0,0
143144,2,2016,48081,-73.8918912,40.82854721,2,0,0,2,1,0,0,1
252,9,2016,48082,-73.89187594,40.83013751,1,0,1,0,1,0,1,0
20678,8,2016,48082,-73.89187594,40.83013751,1,0,1,0,1,0,1,0
40917,7,2016,48082,-73.89187594,40.83013751,1,1,0,0,1,1,0,0
141641,2,2016,48082,-73.89187594,40.83013751,1,1,0,0,1,1,0,0
196319,10,2016,48082,-73.89187594,40.83013751,1,0,0,1,1,0,0,1
197463,10,2016,48088,-73.88898205,40.8298148,1,0,1,0,1,0,1,0
22258,8,2016,48091,-73.89071354,40.83240944,1,0,1,0,1,0,1,0
42435,7,2016,48091,-73.89071354,40.83240944,3,0,0,3,1,0,0,1
197846,10,2016,48091,-73.89071354,40.83240944,3,0,0,3,1,0,0,1
82817,5,2016,48093,-73.88893624,40.83179812,1,0,0,1,1,0,0,1
157272,12,2016,48096,-73.89150554,40.83466242,1,0,0,1,1,0,0,1
123657,3,2016,48098,-73.89082368,40.8358095,1,1,0,0,1,1,0,0
83833,5,2016,48100,-73.88972731,40.83405841,1,0,0,1,1,0,0,1
178345,11,2016,48101,-73.88986133,40.83612811,1,1,0,0,1,1,0,0
157974,12,2016,48106,-73.89017469,40.83987367,4,0,0,4,1,0,0,1
153,9,2016,48107,-73.8895133,40.84052533,10,0,0,10,1,0,0,1
105525,4,2016,48110,-73.8920368,40.84434131,1,0,0,1,1,0,0,1
142735,2,2016,48113,-73.89051007,40.84265674,1,1,0,0,1,1,0,0
41671,7,2016,48114,-73.89038252,40.84278488,1,0,0,1,1,0,0,1
42097,7,2016,48118,-73.88901705,40.8443697,1,0,0,1,1,0,0,1
105482,4,2016,48118,-73.88901705,40.8443697,1,0,0,1,1,0,0,1
218455,1,2016,48118,-73.88901705,40.8443697,1,0,0,1,1,0,0,1
1440,9,2016,48122,-73.89187657,40.84657734,6,0,0,6,1,0,0,1
83023,5,2016,48123,-73.89112403,40.84541001,1,1,0,0,1,1,0,0
176782,11,2016,48123,-73.89112403,40.84541001,1,1,0,0,1,1,0,0
41673,7,2016,48125,-73.8904355,40.84622691,1,0,0,1,1,0,0,1
22155,8,2016,48126,-73.89009518,40.84490153,1,0,1,0,1,0,1,0
143601,2,2016,48128,-73.88940207,40.84571422,1,1,0,0,1,1,0,0
158024,12,2016,48130,-73.89242069,40.84800283,1,0,0,1,1,0,0,1
2163,9,2016,48132,-73.89154417,40.84946653,1,1,0,0,1,1,0,0
22591,8,2016,48132,-73.89154417,40.84946653,1,0,1,0,1,0,1,0
143484,2,2016,48132,-73.89154417,40.84946653,1,0,0,1,1,0,0,1
123399,3,2016,48133,-73.89133402,40.84746958,1,1,0,0,1,1,0,0
141892,2,2016,48133,-73.89133402,40.84746958,1,0,0,1,1,0,0,1
124821,3,2016,48136,-73.88979565,40.84860809,1,0,0,1,1,0,0,1
178367,11,2016,48136,-73.88979565,40.84860809,1,0,0,1,1,0,0,1
105480,4,2016,48138,-73.88947042,40.84738404,2,0,0,2,1,0,0,1
104224,4,2016,48140,-73.89216687,40.85276946,1,1,0,0,1,1,0,0
196832,10,2016,48141,-73.89178051,40.85076256,1,1,0,0,1,1,0,0
177937,11,2016,48147,-73.89048342,40.85228819,1,0,0,1,1,0,0,1
123347,3,2016,48148,-73.88997028,40.85210323,1,0,0,1,1,0,0,1
2254,9,2016,48157,-73.88789511,40.82674319,1,0,1,0,1,0,1,0
159319,12,2016,48157,-73.88789511,40.82674319,1,0,0,1,1,0,0,1
864,9,2016,48158,-73.88639957,40.82750338,2,0,0,2,1,0,0,1
83665,5,2016,48158,-73.88639957,40.82750338,1,0,0,1,1,0,0,1
104866,4,2016,48158,-73.88639957,40.82750338,1,1,0,0,1,1,0,0
177392,11,2016,48158,-73.88639957,40.82750338,1,1,0,0,1,1,0,0
196927,10,2016,48158,-73.88639957,40.82750338,1,0,0,1,1,0,0,1
41767,7,2016,48160,-73.88609624,40.82765578,1,0,0,1,1,0,0,1
83952,5,2016,48160,-73.88609624,40.82765578,1,0,0,1,1,0,0,1
124050,3,2016,48160,-73.88609624,40.82765578,2,0,0,2,1,0,0,1
158248,12,2016,48160,-73.88609624,40.82765578,1,0,1,0,1,0,1,0
197152,10,2016,48160,-73.88609624,40.82765578,1,0,0,1,1,0,0,1
218152,1,2016,48160,-73.88609624,40.82765578,1,0,0,1,1,0,0,1
63488,6,2016,48161,-73.88578326,40.82789691,1,0,0,1,1,0,0,1
84947,5,2016,48161,-73.88578326,40.82789691,1,0,0,1,1,0,0,1
125010,3,2016,48161,-73.88578326,40.82789691,2,0,0,2,1,0,0,1
83059,5,2016,48162,-73.88820543,40.82882291,1,0,1,0,1,0,1,0
123209,3,2016,48162,-73.88820543,40.82882291,1,0,0,1,1,0,0,1
84732,5,2016,48169,-73.88601263,40.82823853,2,0,0,2,1,0,0,1
177391,11,2016,48173,-73.88808081,40.83150162,2,0,0,2,1,0,0,1
177268,11,2016,48174,-73.887948,40.83344671,2,2,0,0,1,1,0,0
83819,5,2016,48176,-73.88709482,40.8331519,2,0,0,2,1,0,0,1
42669,7,2016,48182,-73.88880291,40.83373758,3,0,0,3,1,0,0,1
123939,3,2016,48183,-73.88874438,40.83570633,1,1,0,0,1,1,0,0
105298,4,2016,48186,-73.88611055,40.83480535,1,0,0,1,1,0,0,1
177424,11,2016,48188,-73.88776506,40.83736998,1,0,0,1,1,0,0,1
217959,1,2016,48188,-73.88776506,40.83736998,2,1,0,1,1,1,0,1
196836,10,2016,48190,-73.88730373,40.83812719,1,0,0,1,1,0,0,1
197225,10,2016,48192,-73.88681887,40.83706536,1,1,0,0,1,1,0,0
42081,7,2016,48194,-73.88607508,40.83838615,1,1,0,0,1,1,0,0
63206,6,2016,48195,-73.88596418,40.83676946,1,1,0,0,1,1,0,0
105815,4,2016,48195,-73.88596418,40.83676946,1,1,0,0,1,1,0,0
178249,11,2016,48195,-73.88596418,40.83676946,1,1,0,0,1,1,0,0
197782,10,2016,48195,-73.88596418,40.83676946,1,1,0,0,1,1,0,0
105901,4,2016,48196,-73.88534491,40.83879266,2,0,0,2,1,0,0,1
61753,6,2016,48197,-73.88869041,40.83915803,1,0,0,1,1,0,0,1
104193,4,2016,48197,-73.88869041,40.83915803,1,1,0,0,1,1,0,0
176850,11,2016,48200,-73.88852255,40.84148317,1,0,0,1,1,0,0,1
196398,10,2016,48200,-73.88852255,40.84148317,1,0,0,1,1,0,0,1
142095,2,2016,48203,-73.88831188,40.84168447,2,0,0,2,1,0,0,1
141795,2,2016,48205,-73.88724496,40.84073694,1,0,0,1,1,0,0,1
1836,9,2016,48207,-73.88659802,40.83927905,1,0,1,0,1,0,1,0
42443,7,2016,48207,-73.88659802,40.83927905,3,0,0,3,1,0,0,1
105900,4,2016,48207,-73.88659802,40.83927905,1,0,0,1,1,0,0,1
143156,2,2016,48207,-73.88659802,40.83927905,2,0,0,2,1,0,0,1
142034,2,2016,48210,-73.88610979,40.84047099,1,0,0,1,1,0,0,1
21287,8,2016,48212,-73.88596447,40.84118644,2,0,0,2,1,0,0,1
62331,6,2016,48212,-73.88596447,40.84118644,1,0,0,1,1,0,0,1
142225,2,2016,48212,-73.88596447,40.84118644,1,0,1,0,1,0,1,0
105764,4,2016,48218,-73.88785766,40.84212013,1,1,0,0,1,1,0,0
63411,6,2016,48219,-73.88792005,40.8438298,2,0,0,2,1,0,0,1
218722,1,2016,48222,-73.88614917,40.84410816,1,0,0,1,1,0,0,1
22059,8,2016,48223,-73.88581548,40.84193057,3,0,0,3,1,0,0,1
63360,6,2016,48224,-73.88565994,40.84271041,1,1,0,0,1,1,0,0
84822,5,2016,48224,-73.88565994,40.84271041,2,1,1,0,1,1,1,0
105993,4,2016,48224,-73.88565994,40.84271041,1,0,1,0,1,0,1,0
124863,3,2016,48224,-73.88565994,40.84271041,1,1,0,0,1,1,0,0
143242,2,2016,48224,-73.88565994,40.84271041,1,0,0,1,1,0,0,1
158971,12,2016,48224,-73.88565994,40.84271041,4,0,0,4,1,0,0,1
218871,1,2016,48224,-73.88565994,40.84271041,1,1,0,0,1,1,0,0
42241,7,2016,48225,-73.88529784,40.84253538,2,0,0,2,1,0,0,1
123760,3,2016,48226,-73.88545459,40.8437664,2,0,0,2,1,0,0,1
158006,12,2016,48226,-73.88545459,40.8437664,4,0,0,4,1,0,0,1
1267,9,2016,48229,-73.88783646,40.84574241,1,0,1,0,1,0,1,0
159094,12,2016,48233,-73.88669648,40.84708162,4,0,0,4,1,0,0,1
158243,12,2016,48234,-73.88566209,40.84467122,2,0,0,2,1,0,0,1
177508,11,2016,48236,-73.88560317,40.84654356,1,1,0,0,1,1,0,0
21354,8,2016,48237,-73.88883679,40.84813433,1,1,0,0,1,1,0,0
1140,9,2016,48239,-73.88778897,40.84761808,1,1,0,0,1,1,0,0
41804,7,2016,48239,-73.88778897,40.84761808,1,0,0,1,1,0,0,1
177656,11,2016,48239,-73.88778897,40.84761808,1,0,1,0,1,0,1,0
197201,10,2016,48239,-73.88778897,40.84761808,2,1,0,1,1,1,0,1
22574,8,2016,48242,-73.88581419,40.8499308,1,0,0,1,1,0,0,1
157317,12,2016,48245,-73.88807294,40.85273442,1,0,0,1,1,0,0,1
84071,5,2016,48246,-73.8877103,40.85096069,2,0,0,2,1,0,0,1
104555,4,2016,48247,-73.88722991,40.85248813,1,0,0,1,1,0,0,1
104655,4,2016,48249,-73.88643346,40.85030895,2,0,0,2,1,0,0,1
196727,10,2016,48249,-73.88643346,40.85030895,1,1,0,0,1,1,0,0
178678,11,2016,48252,-73.88576771,40.85083566,1,1,0,0,1,1,0,0
198211,10,2016,48252,-73.88576771,40.85083566,1,0,0,1,1,0,0,1
20554,8,2016,48254,-73.88545134,40.85104073,1,0,0,1,1,0,0,1
85219,5,2016,48255,-73.88554331,40.85199826,1,0,1,0,1,0,1,0
104993,4,2016,48259,-73.88327866,40.8253977,1,0,0,1,1,0,0,1
123896,3,2016,48259,-73.88327866,40.8253977,1,0,0,1,1,0,0,1
104335,4,2016,48263,-73.88295105,40.82830387,1,0,0,1,1,0,0,1
123299,3,2016,48263,-73.88295105,40.82830387,5,0,0,5,1,0,0,1
176922,11,2016,48263,-73.88295105,40.82830387,1,0,1,0,1,0,1,0
1546,9,2016,48264,-73.88238045,40.82998019,4,0,0,4,1,0,0,1
363,9,2016,48265,-73.88198097,40.82835598,2,0,0,2,1,0,0,1
123275,3,2016,48265,-73.88198097,40.82835598,1,0,1,0,1,0,1,0
1652,9,2016,48278,-73.88172405,40.83128703,4,0,0,4,1,0,0,1
42310,7,2016,48278,-73.88172405,40.83128703,1,0,0,1,1,0,0,1
178148,11,2016,48278,-73.88172405,40.83128703,1,1,0,0,1,1,0,0
125007,3,2016,48279,-73.88525225,40.83451253,1,0,0,1,1,0,0,1
178529,11,2016,48279,-73.88525225,40.83451253,5,0,0,5,1,0,0,1
105855,4,2016,48280,-73.88439483,40.83421084,4,0,0,4,1,0,0,1
41290,7,2016,48282,-73.88350558,40.83390385,2,0,0,2,1,0,0,1
62225,6,2016,48283,-73.88339571,40.83588413,4,1,1,2,1,1,1,1
104749,4,2016,48283,-73.88339571,40.83588413,1,0,0,1,1,0,0,1
61535,6,2016,48284,-73.88222699,40.83545246,1,0,0,1,1,0,0,1
62704,6,2016,48286,-73.88510718,40.83647523,1,1,0,0,1,1,0,0
84092,5,2016,48286,-73.88510718,40.83647523,1,1,0,0,1,1,0,0
757,9,2016,48295,-73.88464898,40.83917463,2,0,0,2,1,0,0,1
83545,5,2016,48295,-73.88464898,40.83917463,1,0,0,1,1,0,0,1
21271,8,2016,48298,-73.88412725,40.83935592,1,0,0,1,1,0,0,1
104838,4,2016,48298,-73.88412725,40.83935592,1,0,0,1,1,0,0,1
84104,5,2016,48305,-73.88508552,40.84360933,2,0,2,0,1,0,1,0
1172,9,2016,48306,-73.88530157,40.84454718,2,0,0,2,1,0,0,1
62670,6,2016,48306,-73.88530157,40.84454718,2,0,0,2,1,0,0,1
141761,2,2016,48310,-73.88387704,40.84183282,1,1,0,0,1,1,0,0
62056,6,2016,48312,-73.88318266,40.84267088,1,0,1,0,1,0,1,0
123475,3,2016,48312,-73.88318266,40.84267088,1,0,0,1,1,0,0,1
1017,9,2016,48317,-73.88446532,40.84598573,1,0,1,0,1,0,1,0
21466,8,2016,48317,-73.88446532,40.84598573,1,1,0,0,1,1,0,0
41675,7,2016,48317,-73.88446532,40.84598573,1,0,0,1,1,0,0,1
62502,6,2016,48317,-73.88446532,40.84598573,2,0,0,2,1,0,0,1
177543,11,2016,48317,-73.88446532,40.84598573,1,0,0,1,1,0,0,1
143449,2,2016,48318,-73.88413381,40.84581759,4,0,0,4,1,0,0,1
198168,10,2016,48318,-73.88413381,40.84581759,1,1,0,0,1,1,0,0
83936,5,2016,48321,-73.8837898,40.84678215,1,1,0,0,1,1,0,0
124033,3,2016,48321,-73.8837898,40.84678215,2,0,0,2,1,0,0,1
158231,12,2016,48321,-73.8837898,40.84678215,3,0,0,3,1,0,0,1
177600,11,2016,48321,-73.8837898,40.84678215,1,1,0,0,1,1,0,0
21728,8,2016,48322,-73.8828101,40.84627966,1,1,0,0,1,1,0,0
142628,2,2016,48322,-73.8828101,40.84627966,1,0,0,1,1,0,0,1
123582,3,2016,48327,-73.88166172,40.84459405,1,1,0,0,1,1,0,0
105456,4,2016,48329,-73.8849241,40.84733992,1,1,0,0,1,1,0,0
